Trends in Number of COVID-19 Vaccinations in the US
Date generated: Sat Mar 27 2021 16:15:34 GMT-0400 (EDT)

Date Type,Date,Program,Total Doses Administered Daily,Daily Count People Receiving Dose 1,Daily Count People Receiving Dose 2,Total Doses Administered Cumulative,People Receiving 1 or More Doses Cumulative,People Receiving 2 Doses Cumulative,7-Day Avg Daily Count Dose 1,7-Day Avg Total Doses Daily,7-Day Avg Daily Count Dose 2,Total Doses Administered Daily Change,7-Day Avg Total Doses Administered Daily Change,Daily Count of People Fully Vaccinated,People with at least One Dose Cumulative,People Fully Vaccinated Cumulative,7-Day Avg Daily Count of People Fully Vaccinated
Report,2021-02-17,US,null,null,null,null,null,null,null,null,null,1061463,1644551,null,null,null,null
Admin,2021-02-17,LTC,117577,40944,75488,6372416,4382577,1945946,48060,115233,66275,null,null,75488,4382577,1945946,66274
Admin,2021-02-18,US,1739705,803095,913643,65077727,44862190,19382429,793012,1511496,701638,null,null,913663,44862190,19382924,701654
Report,2021-02-18,US,null,null,null,null,null,null,null,null,null,1455940,1621071,null,null,null,null
Admin,2021-02-18,LTC,111449,36797,73196,6483865,4419374,2019142,44381,108323,63022,null,null,73196,4419374,2019142,63021
Admin,2021-02-19,US,1851640,803947,1024712,66929367,45666137,20407141,719246,1430323,694407,null,null,1024786,45666137,20407710,694430
Report,2021-02-19,US,null,null,null,null,null,null,null,null,null,1847276,1596355,null,null,null,null
Admin,2021-02-19,LTC,111496,37399,73061,6595361,4456773,2092203,37678,99756,61165,null,null,73061,4456773,2092203,61165
Admin,2021-02-20,US,1231421,580004,638167,68160788,46246141,21045308,683143,1407411,707771,null,null,638178,46246141,21045888,707793
Report,2021-02-20,US,null,null,null,null,null,null,null,null,null,1704457,1521088,null,null,null,null
Admin,2021-02-20,LTC,60303,19354,40450,6655664,4476127,2132653,34350,96179,60912,null,null,40450,4476127,2132653,60912
Admin,2021-02-21,US,533722,235180,291001,68694510,46481321,21336309,669709,1405443,718749,null,null,291009,46481321,21336897,718772
Report,2021-02-21,US,null,null,null,null,null,null,null,null,null,1801134,1458040,null,null,null,null
Admin,2021-02-21,LTC,42161,12805,28959,6697825,4488932,2161612,32597,94554,61071,null,null,28959,4488932,2161612,61071
Admin,2021-02-22,US,1353298,594757,736283,70047808,47076078,22072592,670523,1442608,754062,null,null,736324,47076078,22073221,754088
Report,2021-02-22,US,null,null,null,null,null,null,null,null,null,1086840,1416701,null,null,null,null
